source,destination,amount,timestamp,channel,is_suspicious
ACC_N_16683,ACC_N_48049,9821.86,2026-04-03T15:21:55.779Z,Live,False
ACC_N_73740,ACC_N_41816,5778.43,2026-04-03T15:21:57.689Z,Live,False
ACC_N_12822,ACC_N_93250,1781.36,2026-04-03T15:21:59.855Z,Live,False
ACC_N_85076,ACC_N_51309,7971.78,2026-04-03T15:22:02.316Z,Live,False
ACC_N_13642,ACC_N_91772,1050.85,2026-04-03T15:22:04.578Z,Live,False
ACC_N_4843,ACC_N_24347,906.67,2026-04-03T15:22:06.853Z,Live,False
ACC_N_72895,ACC_N_74965,9552.06,2026-04-03T15:22:07.929Z,Live,False
ACC_N_16688,ACC_N_28395,5713.94,2026-04-03T15:22:09.441Z,Live,True
ACC_N_81665,ACC_N_57263,6034.99,2026-04-03T15:22:10.649Z,Live,True
ACC_N_48210,ACC_N_80360,3711.21,2026-04-03T15:22:11.605Z,Live,False
ACC_N_71420,ACC_N_86609,3334.44,2026-04-03T15:22:13.794Z,Live,False
ACC_N_96247,ACC_N_84178,4109.04,2026-04-03T15:22:15.802Z,Live,False
ACC_N_65235,ACC_N_16924,169.6,2026-04-03T15:22:18.233Z,Live,False
ACC_N_55035,ACC_N_86044,2419.97,2026-04-03T15:22:19.02Z,Live,False
ACC_N_41573,ACC_N_39394,5549.04,2026-04-03T15:22:21.133Z,Live,False
ACC_N_74894,ACC_N_17417,7675.94,2026-04-03T15:22:22.093Z,Live,False
ACC_N_22607,ACC_N_42385,1332.62,2026-04-03T15:22:23.002Z,Live,False
ACC_N_45452,ACC_N_49461,1643.45,2026-04-03T15:22:24.388Z,Live,False
ACC_N_56152,ACC_N_17431,9736.02,2026-04-03T15:22:26.278Z,Live,False
ACC_N_66044,ACC_N_7471,7322.81,2026-04-03T15:22:27.846Z,Live,False
ACC_N_61663,ACC_N_48130,6925.65,2026-04-03T15:22:29.028Z,Live,False
ACC_N_71998,ACC_N_13668,9813.94,2026-04-03T15:22:29.592Z,Live,False
ACC_N_56613,ACC_N_2462,7951.79,2026-04-03T15:22:31.808Z,Live,False
ACC_N_83707,ACC_N_76896,8999.88,2026-04-03T15:22:33.602Z,Live,True
ACC_N_38277,ACC_N_58633,2420.86,2026-04-03T15:22:35.939Z,Live,False
ACC_N_31626,ACC_N_58794,8063.96,2026-04-03T15:22:37.64Z,Live,False
ACC_N_66804,ACC_N_99331,7393.52,2026-04-03T15:22:39.591Z,Live,False
ACC_N_32291,ACC_N_58133,3078.7,2026-04-03T15:22:41.505Z,Live,False
ACC_N_94635,ACC_N_65213,3923.66,2026-04-03T15:22:43.455Z,Live,False
ACC_N_11096,ACC_N_76128,2426.51,2026-04-03T15:22:45.809Z,Live,False
ACC_N_152,ACC_N_72444,7194.12,2026-04-03T15:22:48.02Z,Live,False
ACC_N_40381,ACC_N_56162,9371.45,2026-04-03T15:22:48.956Z,Live,False
ACC_N_26054,ACC_N_43504,2648.34,2026-04-03T15:22:50.211Z,Live,False
ACC_N_30308,ACC_N_75374,4187.32,2026-04-03T15:22:51.986Z,Live,False
ACC_N_89803,ACC_N_47552,2621.18,2026-04-03T15:22:54.071Z,Live,False
ACC_N_42263,ACC_N_35084,7816.93,2026-04-03T15:22:56.111Z,Live,False
ACC_N_19209,ACC_N_52998,2924.95,2026-04-03T15:22:57.663Z,Live,False
ACC_N_24843,ACC_N_91652,7753.37,2026-04-03T15:23:00.171Z,Live,False
ACC_N_80495,ACC_N_28268,7775.38,2026-04-03T15:23:02.237Z,Live,False
ACC_N_22527,ACC_N_80221,1876.7,2026-04-03T15:23:03.031Z,Live,True
ACC_N_65163,ACC_N_72804,9843.38,2026-04-03T15:23:03.823Z,Live,False
ACC_N_14647,ACC_N_77749,1256.39,2026-04-03T15:23:06.155Z,Live,False
ACC_N_26501,ACC_N_8411,5220.03,2026-04-03T15:23:06.898Z,Live,True
ACC_N_81697,ACC_N_96109,3473.5,2026-04-03T15:23:07.694Z,Live,False
ACC_N_72514,ACC_N_56378,5017.78,2026-04-03T15:23:10.208Z,Live,False
ACC_N_68260,ACC_N_71201,5729.66,2026-04-03T15:23:10.908Z,Live,False
ACC_N_13188,ACC_N_46292,51.24,2026-04-03T15:23:11.684Z,Live,False
ACC_N_685,ACC_N_84451,1913.56,2026-04-03T15:23:12.239Z,Live,False
ACC_N_28240,ACC_N_55760,2080.65,2026-04-03T15:23:13.788Z,Live,False
ACC_N_12661,ACC_N_73341,1790.05,2026-04-03T15:23:14.853Z,Live,True
ACC_N_79410,ACC_N_26720,6951.82,2026-04-03T15:23:16.349Z,Live,False
ACC_N_48228,ACC_N_9914,4047.28,2026-04-03T15:23:17.002Z,Live,False
ACC_N_39836,ACC_N_7609,8170.95,2026-04-03T15:23:17.578Z,Live,False
ACC_N_56223,ACC_N_96503,4284.86,2026-04-03T15:23:19.012Z,Live,False
ACC_N_64124,ACC_N_6012,6609.02,2026-04-03T15:23:21.265Z,Live,False
ACC_N_65512,ACC_N_44293,8446.04,2026-04-03T15:23:23.657Z,Live,False
ACC_N_82211,ACC_N_56929,9013.2,2026-04-03T15:23:24.512Z,Live,False
ACC_N_14189,ACC_N_94253,9765.69,2026-04-03T15:23:26.378Z,Live,False
ACC_N_55523,ACC_N_56208,6353.11,2026-04-03T15:23:28.568Z,Live,False
ACC_N_3375,ACC_N_46665,1596.07,2026-04-03T15:23:29.735Z,Live,False
ACC_N_62690,ACC_N_94145,5846.87,2026-04-03T15:23:30.877Z,Live,False
ACC_N_22047,ACC_N_58654,4932.72,2026-04-03T15:23:31.587Z,Live,False
ACC_N_12596,ACC_N_94875,464.64,2026-04-03T15:23:32.602Z,Live,False
ACC_N_83413,ACC_N_44377,7649.53,2026-04-03T15:23:33.164Z,Live,False
ACC_N_25142,ACC_N_84353,7224.15,2026-04-03T15:23:34.242Z,Live,False
ACC_N_16883,ACC_N_22428,794.46,2026-04-03T15:23:36.593Z,Live,False
ACC_N_70434,ACC_N_76735,9177.07,2026-04-03T15:23:38.596Z,Live,False
ACC_N_48679,ACC_N_9287,6765.26,2026-04-03T15:23:39.813Z,Live,False
ACC_N_94384,ACC_N_30616,1008.3,2026-04-03T15:23:41.566Z,Live,True
ACC_N_65248,ACC_N_38676,4381.24,2026-04-03T15:23:43.186Z,Live,True
ACC_N_27307,ACC_N_52180,5855.07,2026-04-03T15:23:44.583Z,Live,False
ACC_N_46092,ACC_N_30954,2452.6,2026-04-03T15:23:46.781Z,Live,False
ACC_N_88497,ACC_N_36113,8383.31,2026-04-03T15:23:48.589Z,Live,False
ACC_N_36397,ACC_N_73486,2440.8,2026-04-03T15:23:50.69Z,Live,True
ACC_N_92623,ACC_N_93921,1447.51,2026-04-03T15:23:51.88Z,Live,False
ACC_N_52108,ACC_N_53360,4487.91,2026-04-03T15:23:54.042Z,Live,True
ACC_N_10364,ACC_N_71125,4041.97,2026-04-03T15:23:55.567Z,Live,False
ACC_N_61483,ACC_N_76314,8719.8,2026-04-03T15:23:57.618Z,Live,True
ACC_N_88446,ACC_N_46022,2819.43,2026-04-03T15:23:58.347Z,Live,True
ACC_N_10390,ACC_N_66097,4463.47,2026-04-03T15:23:59.703Z,Live,False
ACC_N_24212,ACC_N_60172,2747.25,2026-04-03T15:24:00.371Z,Live,False
ACC_N_4822,ACC_N_12341,9396.15,2026-04-03T15:24:01.908Z,Live,False
ACC_N_48964,ACC_N_7890,7519.1,2026-04-03T15:24:03.73Z,Live,False
ACC_N_97209,ACC_N_14513,8888.78,2026-04-03T15:24:05.705Z,Live,False
ACC_N_89108,ACC_N_38539,7611.17,2026-04-03T15:24:07.878Z,Live,False
ACC_N_27691,ACC_N_22181,5707.35,2026-04-03T15:24:10.179Z,Live,False
ACC_N_66260,ACC_N_52407,9724.74,2026-04-03T15:24:12.208Z,Live,False
ACC_N_45648,ACC_N_24171,9795.62,2026-04-03T15:24:13.268Z,Live,False
ACC_N_23983,ACC_N_88162,6387.01,2026-04-03T15:24:14.002Z,Live,False
ACC_N_45221,ACC_N_21532,6121.61,2026-04-03T15:24:15.346Z,Live,False
ACC_N_66843,ACC_N_29234,5154.6,2026-04-03T15:24:16.582Z,Live,False
ACC_N_29208,ACC_N_87597,2220.01,2026-04-03T15:24:17.653Z,Live,False
ACC_N_33460,ACC_N_6946,5483.33,2026-04-03T15:24:18.316Z,Live,False
ACC_N_91713,ACC_N_27026,2709.2,2026-04-03T15:24:19.58Z,Live,False
ACC_N_87435,ACC_N_82425,5264.89,2026-04-03T15:24:20.804Z,Live,False
ACC_N_67769,ACC_N_97573,5391.21,2026-04-03T15:24:22.098Z,Live,False
ACC_N_83728,ACC_N_62916,1914.73,2026-04-03T15:24:23.358Z,Live,True
ACC_N_87354,ACC_N_49866,2581.93,2026-04-03T15:24:24.184Z,Live,True
ACC_N_44664,ACC_N_60419,5929.54,2026-04-03T15:24:25.032Z,Live,False
ACC_N_30368,ACC_N_88159,9526.9,2026-04-03T15:24:27.452Z,Live,False
ACC_N_115,ACC_N_2806,6077.87,2026-04-03T15:24:28.38Z,Live,False
ACC_N_98239,ACC_N_56911,1523.79,2026-04-03T15:24:30.375Z,Live,False
ACC_N_51499,ACC_N_72642,8085.97,2026-04-03T15:24:31.946Z,Live,False
ACC_N_16389,ACC_N_94289,3975.43,2026-04-03T15:24:33.615Z,Live,False
ACC_N_93487,ACC_N_53701,4303.37,2026-04-03T15:24:35.235Z,Live,False
ACC_N_43303,ACC_N_37002,3942.69,2026-04-03T15:24:37.217Z,Live,True
ACC_N_58696,ACC_N_7574,7783.48,2026-04-03T15:24:40.619Z,Live,False
ACC_N_74416,ACC_N_78717,9615.49,2026-04-03T15:24:42.886Z,Live,False
ACC_N_54721,ACC_N_61371,832.28,2026-04-03T15:24:43.594Z,Live,False
ACC_N_37673,ACC_N_72686,7589.42,2026-04-03T15:24:44.324Z,Live,False
ACC_N_90469,ACC_N_64747,2988.69,2026-04-03T15:24:45.014Z,Live,False
ACC_N_9475,ACC_N_3349,3773.22,2026-04-03T15:24:46.197Z,Live,False
ACC_N_67499,ACC_N_86304,442.05,2026-04-03T15:24:46.726Z,Live,False
ACC_N_50329,ACC_N_98990,168.99,2026-04-03T15:24:48.596Z,Live,True
ACC_N_39947,ACC_N_45770,8469.14,2026-04-03T15:24:50.737Z,Live,False
ACC_N_26948,ACC_N_21864,7323.35,2026-04-03T15:24:51.65Z,Live,True
ACC_N_67253,ACC_N_7805,6786.28,2026-04-03T15:24:54.131Z,Live,False
ACC_N_26290,ACC_N_21544,5843.34,2026-04-03T15:24:56.358Z,Live,False
ACC_N_29089,ACC_N_72060,1944.19,2026-04-03T15:24:58.166Z,Live,False
ACC_N_35374,ACC_N_20119,7998.21,2026-04-03T15:25:00.599Z,Live,False
ACC_N_55217,ACC_N_41649,1280.6,2026-04-03T15:25:02.247Z,Live,False
ACC_N_54025,ACC_N_70787,6279.17,2026-04-03T15:25:03.256Z,Live,False
ACC_N_49970,ACC_N_3799,6924.42,2026-04-03T15:25:04.265Z,Live,False
ACC_N_24260,ACC_N_49036,8029.5,2026-04-03T15:25:06.524Z,Live,False
ACC_N_75741,ACC_N_52218,2120.7,2026-04-03T15:32:03.619Z,Live,False
ACC_N_52218,ACC_N_53009,3233.76,2026-04-03T15:25:07.984Z,Live,False
ACC_N_62014,ACC_N_7693,6519.4,2026-04-03T15:25:08.668Z,Live,False
ACC_N_75195,ACC_N_76897,58.78,2026-04-03T15:25:09.864Z,Live,False
ACC_N_84685,ACC_N_48497,1835.24,2026-04-03T15:25:10.546Z,Live,False
ACC_N_98186,ACC_N_75504,8784.88,2026-04-03T15:25:12.442Z,Live,False
ACC_N_62615,ACC_N_62027,9568.71,2026-04-03T15:25:14.801Z,Live,False
ACC_N_81173,ACC_N_97889,4128.44,2026-04-03T15:25:16.602Z,Live,False
ACC_N_53262,ACC_N_92851,8801.65,2026-04-03T15:25:17.346Z,Live,True
ACC_N_20488,ACC_N_98067,5293.66,2026-04-03T15:25:17.902Z,Live,False
ACC_N_24857,ACC_N_19479,7996.07,2026-04-03T15:25:18.599Z,Live,True
ACC_N_86770,ACC_N_43578,5312.69,2026-04-03T15:25:20.302Z,Live,False
ACC_N_14370,ACC_N_86040,3245.67,2026-04-03T15:25:21.937Z,Live,False
ACC_N_41000,ACC_N_17919,3331.95,2026-04-03T15:25:24.001Z,Live,True
ACC_N_50816,ACC_N_84972,8164.98,2026-04-03T15:25:24.886Z,Live,True
ACC_N_79704,ACC_N_36757,8870.55,2026-04-03T15:25:26.416Z,Live,False
ACC_N_84995,ACC_N_70882,7110.99,2026-04-03T15:25:28.898Z,Live,False
ACC_N_90461,ACC_N_88225,7775.79,2026-04-03T15:25:30.527Z,Live,False
ACC_N_58680,ACC_N_86357,2698.12,2026-04-03T15:25:32.28Z,Live,False
ACC_N_74426,ACC_N_18591,6191.62,2026-04-03T15:25:33.662Z,Live,True
ACC_N_12769,ACC_N_30852,5626.04,2026-04-03T15:25:35.142Z,Live,False
ACC_N_50414,ACC_N_60363,9943.82,2026-04-03T15:25:37.202Z,Live,False
ACC_N_42777,ACC_N_71852,5085.78,2026-04-03T15:25:39.095Z,Live,False
ACC_N_7086,ACC_N_39573,6738.33,2026-04-03T15:25:40.671Z,Live,True
ACC_N_93822,ACC_N_7379,4743.78,2026-04-03T15:25:41.507Z,Live,False
ACC_N_93493,ACC_N_25770,1016.78,2026-04-03T15:25:42.363Z,Live,False
ACC_N_26502,ACC_N_77495,3833.86,2026-04-03T15:25:43.975Z,Live,False
ACC_N_88686,ACC_N_10130,9403.27,2026-04-03T15:25:45.491Z,Live,True
ACC_N_83424,ACC_N_17380,6635.45,2026-04-03T15:25:47.925Z,Live,False
ACC_N_59877,ACC_N_65075,8721.91,2026-04-03T15:25:49.184Z,Live,False
ACC_N_21855,ACC_N_69069,5455.8,2026-04-03T15:25:52.926Z,Live,False
ACC_N_35258,ACC_N_15124,8130.16,2026-04-03T15:25:55.297Z,Live,False
ACC_N_21035,ACC_N_81713,342.6,2026-04-03T15:51:51.408Z,Live,False
ACC_N_81713,ACC_N_6288,5918.96,2026-04-03T15:25:57.434Z,Live,False
ACC_N_47649,ACC_N_54818,6013.04,2026-04-03T15:25:59.229Z,Live,False
ACC_N_48468,ACC_N_25531,2446.31,2026-04-03T15:26:01.349Z,Live,False
ACC_N_69070,ACC_N_17421,3758.26,2026-04-03T15:26:02.121Z,Live,False
ACC_N_8158,ACC_N_53916,1020.28,2026-04-03T15:26:03.602Z,Live,False
ACC_N_87763,ACC_N_75010,2164.7,2026-04-03T15:26:04.361Z,Live,False
ACC_N_75220,ACC_N_1634,4343.17,2026-04-03T15:26:05.312Z,Live,False
ACC_N_45201,ACC_N_58014,5744.72,2026-04-03T15:26:06.503Z,Live,False
ACC_N_51252,ACC_N_55921,2817.84,2026-04-03T15:26:08.554Z,Live,False
ACC_N_75246,ACC_N_69608,8880.94,2026-04-03T15:26:10.952Z,Live,False
ACC_N_438,ACC_N_18739,185.73,2026-04-03T15:26:11.774Z,Live,False
ACC_N_27669,ACC_N_68708,1092.01,2026-04-03T15:26:12.942Z,Live,False
ACC_N_65167,ACC_N_4630,6516.2,2026-04-03T15:26:15.33Z,Live,False
ACC_N_45003,ACC_N_78726,5732.24,2026-04-03T15:26:16.427Z,Live,False
ACC_N_71543,ACC_N_11424,3713.3,2026-04-03T15:26:17.707Z,Live,False
ACC_N_7768,ACC_N_54405,2553.62,2026-04-03T15:26:18.341Z,Live,True
ACC_N_56309,ACC_N_55086,4005.62,2026-04-03T15:26:18.874Z,Live,False
ACC_N_31741,ACC_N_48167,9330.84,2026-04-03T15:26:20.976Z,Live,False
ACC_N_60738,ACC_N_3805,7455.37,2026-04-03T15:26:23.431Z,Live,False
ACC_N_61704,ACC_N_22857,5949.57,2026-04-03T15:26:25.428Z,Live,False
ACC_N_51175,ACC_N_16472,8597.14,2026-04-03T15:26:27.435Z,Live,False
ACC_N_49629,ACC_N_87905,3608.26,2026-04-03T15:26:27.957Z,Live,False
ACC_N_31874,ACC_N_88534,3633.1,2026-04-03T15:26:28.8Z,Live,True
ACC_N_6785,ACC_N_97926,8397.41,2026-04-03T15:26:29.473Z,Live,False
ACC_N_6973,ACC_N_44043,3736.26,2026-04-03T15:26:30.21Z,Live,True
ACC_N_16219,ACC_N_69478,6601.48,2026-04-03T15:26:30.739Z,Live,False
ACC_N_10980,ACC_N_87969,1094.25,2026-04-03T15:26:32.374Z,Live,False
ACC_N_17308,ACC_N_37883,7732.01,2026-04-03T15:26:33.327Z,Live,False
ACC_N_2857,ACC_N_9852,788.08,2026-04-03T15:26:35.003Z,Live,False
ACC_N_17921,ACC_N_28844,7307.65,2026-04-03T15:26:35.983Z,Live,False
ACC_N_41330,ACC_N_29854,2724.66,2026-04-03T15:26:36.547Z,Live,False
ACC_N_49828,ACC_N_59280,3732.63,2026-04-03T15:26:38.641Z,Live,False
ACC_N_14625,ACC_N_50522,4649.71,2026-04-03T15:26:40.602Z,Live,False
ACC_N_60713,ACC_N_24457,1984.64,2026-04-03T15:26:41.793Z,Live,False
ACC_N_77902,ACC_N_10489,4059.79,2026-04-03T15:26:42.398Z,Live,True
ACC_N_41276,ACC_N_57494,2467.71,2026-04-03T15:26:44.107Z,Live,False
ACC_N_29098,ACC_N_70335,2685.27,2026-04-03T15:26:45.338Z,Live,False
ACC_N_36171,ACC_N_85515,830.71,2026-04-03T15:26:47.383Z,Live,False
ACC_N_14367,ACC_N_87439,9909.86,2026-04-03T15:26:48.794Z,Live,False
ACC_N_56740,ACC_N_85353,4286.33,2026-04-03T15:26:49.94Z,Live,False
ACC_N_60421,ACC_N_23557,8048.31,2026-04-03T15:26:50.939Z,Live,False
ACC_N_20484,ACC_N_19905,5852.88,2026-04-03T15:26:52.778Z,Live,False
ACC_N_58300,ACC_N_92539,7928.04,2026-04-03T15:26:55.042Z,Live,False
ACC_N_96670,ACC_N_44987,1444.5,2026-04-03T15:26:56.628Z,Live,False
ACC_N_4956,ACC_N_43247,2477.34,2026-04-03T15:26:58.487Z,Live,False
ACC_N_59124,ACC_N_29750,9708.32,2026-04-03T15:26:59.538Z,Live,True
ACC_N_17790,ACC_N_4728,6263.72,2026-04-03T15:27:00.908Z,Live,False
ACC_N_16398,ACC_N_21579,3503.97,2026-04-03T15:27:01.769Z,Live,False
ACC_N_58629,ACC_N_95501,3527.79,2026-04-03T15:27:02.692Z,Live,False
ACC_N_87781,ACC_N_11973,657.88,2026-04-03T15:27:04.555Z,Live,False
ACC_N_63923,ACC_N_62956,8388.09,2026-04-03T15:27:06.812Z,Live,False
ACC_N_27689,ACC_N_57734,6884.07,2026-04-03T15:27:07.51Z,Live,False
ACC_N_85113,ACC_N_32247,1192.79,2026-04-03T15:27:09.57Z,Live,False
ACC_N_53854,ACC_N_44579,8978.78,2026-04-03T15:27:10.669Z,Live,False
ACC_N_41796,ACC_N_47635,954.36,2026-04-03T15:27:11.661Z,Live,False
ACC_N_38683,ACC_N_53882,5110.39,2026-04-03T15:27:13.554Z,Live,False
ACC_N_55060,ACC_N_67180,619.29,2026-04-03T15:27:14.522Z,Live,False
ACC_N_85600,ACC_N_61790,7412.2,2026-04-03T15:27:15.342Z,Live,True
ACC_N_66583,ACC_N_84399,1809.32,2026-04-03T15:27:17.294Z,Live,False
ACC_N_37666,ACC_N_46051,4653.79,2026-04-03T15:32:08.579Z,Live,False
ACC_N_46051,ACC_N_95084,7999.11,2026-04-03T15:27:18.244Z,Live,False
ACC_N_16984,ACC_N_85645,7358.75,2026-04-03T15:27:20.015Z,Live,False
ACC_N_39684,ACC_N_56922,9193.75,2026-04-03T15:27:22.016Z,Live,False
ACC_N_66228,ACC_N_74420,2093.86,2026-04-03T15:27:22.941Z,Live,False
ACC_N_51247,ACC_N_83623,632.74,2026-04-03T15:27:24.352Z,Live,True
ACC_N_52230,ACC_N_77875,4881.31,2026-04-03T15:27:26.646Z,Live,False
ACC_N_23989,ACC_N_62766,7172.74,2026-04-03T15:27:28.219Z,Live,False
ACC_N_40751,ACC_N_89354,184.23,2026-04-03T15:27:29.416Z,Live,False
ACC_N_15210,ACC_N_73027,3540.03,2026-04-03T15:27:31.09Z,Live,True
ACC_N_55904,ACC_N_13175,8704.03,2026-04-03T15:27:33.158Z,Live,False
ACC_N_33403,ACC_N_67344,7028.3,2026-04-03T15:27:34.852Z,Live,False
ACC_N_46299,ACC_N_86088,3999.47,2026-04-03T15:27:35.408Z,Live,False
ACC_N_56853,ACC_N_63791,8754.65,2026-04-03T15:27:36.946Z,Live,False
ACC_N_71698,ACC_N_46038,122.97,2026-04-03T15:27:38.463Z,Live,False
ACC_N_37066,ACC_N_79720,5180.8,2026-04-03T15:27:40.04Z,Live,True
ACC_N_82556,ACC_N_57508,4922.2,2026-04-03T15:27:41.628Z,Live,False
ACC_N_75903,ACC_N_94896,681.37,2026-04-03T15:27:43.819Z,Live,False
ACC_N_38350,ACC_N_73044,2567.34,2026-04-03T15:27:44.369Z,Live,False
ACC_N_72284,ACC_N_82947,8133.88,2026-04-03T15:27:46.448Z,Live,False
ACC_N_4526,ACC_N_47639,2371.46,2026-04-03T15:27:47.126Z,Live,False
ACC_N_70153,ACC_N_81404,9147.2,2026-04-03T15:27:49.023Z,Live,False
ACC_N_15538,ACC_N_59699,5695.47,2026-04-03T15:27:50.113Z,Live,False
ACC_N_88727,ACC_N_85342,7437.52,2026-04-03T15:27:51.929Z,Live,False
ACC_N_55807,ACC_N_28991,1760.91,2026-04-03T15:27:53.421Z,Live,True
ACC_N_7609,ACC_N_53322,1991.6,2026-04-03T15:27:54.921Z,Live,True
ACC_N_84326,ACC_N_18523,3411.89,2026-04-03T15:27:55.575Z,Live,False
ACC_N_6596,ACC_N_10688,4463.79,2026-04-03T15:27:57.011Z,Live,False
ACC_N_44258,ACC_N_3769,6829.59,2026-04-03T15:27:57.591Z,Live,False
ACC_N_76531,ACC_N_2455,9367.22,2026-04-03T15:27:58.736Z,Live,False
ACC_N_65339,ACC_N_82427,5309.16,2026-04-03T15:28:00.887Z,Live,False
ACC_N_36712,ACC_N_16876,6660.37,2026-04-03T15:28:02.061Z,Live,False
ACC_N_47812,ACC_N_36558,6690.0,2026-04-03T15:28:03.952Z,Live,False
ACC_N_68142,ACC_N_26615,3229.06,2026-04-03T15:28:06.236Z,Live,False
ACC_N_84393,ACC_N_54472,6990.69,2026-04-03T15:28:07.863Z,Live,False
ACC_N_46859,ACC_N_31788,6179.81,2026-04-03T15:28:08.94Z,Live,False
ACC_N_25294,ACC_N_21644,8979.55,2026-04-03T15:28:11.353Z,Live,False
ACC_N_81965,ACC_N_60307,9573.93,2026-04-03T15:28:13.64Z,Live,False
ACC_N_26728,ACC_N_25195,4801.27,2026-04-03T15:28:15.727Z,Live,True
ACC_N_22859,ACC_N_81216,3728.85,2026-04-03T15:28:17.44Z,Live,False
ACC_N_9285,ACC_N_25072,1050.73,2026-04-03T15:28:18.391Z,Live,False
ACC_N_38816,ACC_N_93612,8891.32,2026-04-03T15:28:19.034Z,Live,False
ACC_N_49220,ACC_N_91213,6283.32,2026-04-03T15:28:19.666Z,Live,True
ACC_N_8993,ACC_N_80740,6584.19,2026-04-03T15:28:21.362Z,Live,False
ACC_N_91791,ACC_N_38130,7637.66,2026-04-03T15:28:22.92Z,Live,False
ACC_N_29333,ACC_N_62219,5188.78,2026-04-03T15:28:23.56Z,Live,False
ACC_N_4727,ACC_N_29137,4710.48,2026-04-03T15:28:25.585Z,Live,False
ACC_N_66809,ACC_N_61334,2088.82,2026-04-03T15:28:28.048Z,Live,False
ACC_N_41517,ACC_N_58563,1584.12,2026-04-03T15:28:29.065Z,Live,False
ACC_N_27169,ACC_N_19373,6795.97,2026-04-03T15:28:30.741Z,Live,True
ACC_N_96222,ACC_N_51016,1658.09,2026-04-03T15:28:31.432Z,Live,False
ACC_N_27913,ACC_N_44567,8395.69,2026-04-03T15:28:32.174Z,Live,False
ACC_N_80471,ACC_N_68232,7751.05,2026-04-03T15:28:34.134Z,Live,False
ACC_N_47085,ACC_N_47841,8349.26,2026-04-03T15:28:35.687Z,Live,False
ACC_N_2539,ACC_N_67868,5332.25,2026-04-03T15:28:37.982Z,Live,False
ACC_N_87364,ACC_N_9477,9003.66,2026-04-03T15:28:39.289Z,Live,True
ACC_N_33542,ACC_N_29161,6704.63,2026-04-03T15:28:41.48Z,Live,False
ACC_N_21385,ACC_N_46352,6979.92,2026-04-03T15:28:43.205Z,Live,False
ACC_N_20784,ACC_N_82875,679.01,2026-04-03T15:28:44.484Z,Live,False
ACC_N_64058,ACC_N_93852,9372.2,2026-04-03T15:28:45.639Z,Live,False
ACC_N_88165,ACC_N_19626,9972.24,2026-04-03T15:28:47.108Z,Live,False
ACC_N_63135,ACC_N_86047,6707.08,2026-04-03T15:28:48.832Z,Live,True
ACC_N_97297,ACC_N_55080,5577.64,2026-04-03T15:28:50.049Z,Live,False
ACC_N_81615,ACC_N_88937,4537.64,2026-04-03T15:28:51.496Z,Live,False
ACC_N_61038,ACC_N_47492,9593.52,2026-04-03T15:28:53.909Z,Live,False
ACC_N_6978,ACC_N_68395,1715.08,2026-04-03T15:28:54.736Z,Live,False
ACC_N_93454,ACC_N_4623,6107.42,2026-04-03T15:28:55.98Z,Live,False
ACC_N_62340,ACC_N_68300,193.42,2026-04-03T15:28:57.268Z,Live,False
ACC_N_50196,ACC_N_85946,7018.28,2026-04-03T15:28:59.256Z,Live,False
ACC_N_48784,ACC_N_76881,8001.8,2026-04-03T15:29:01.066Z,Live,False
ACC_N_90117,ACC_N_39786,444.35,2026-04-03T15:29:01.962Z,Live,False
ACC_N_55282,ACC_N_35171,8291.0,2026-04-03T15:29:03.575Z,Live,False
ACC_N_50088,ACC_N_65153,2286.33,2026-04-03T15:29:04.208Z,Live,True
ACC_N_68798,ACC_N_33535,251.04,2026-04-03T15:29:05.082Z,Live,False
ACC_N_55783,ACC_N_63253,7817.02,2026-04-03T15:29:06.983Z,Live,False
ACC_N_32339,ACC_N_94917,6687.49,2026-04-03T15:29:08.285Z,Live,False
ACC_N_84920,ACC_N_38696,9799.87,2026-04-03T15:29:09.772Z,Live,False
ACC_N_66598,ACC_N_57333,3839.94,2026-04-03T15:29:11.608Z,Live,True
ACC_N_72060,ACC_N_99403,4004.88,2026-04-03T15:29:12.54Z,Live,False
ACC_N_57659,ACC_N_17877,3061.14,2026-04-03T15:29:14.62Z,Live,False
ACC_N_4800,ACC_N_60600,7729.93,2026-04-03T15:29:15.346Z,Live,False
ACC_N_49694,ACC_N_57982,2005.25,2026-04-03T15:29:16.2Z,Live,True
ACC_N_22868,ACC_N_27054,5068.61,2026-04-03T15:29:16.852Z,Live,False
ACC_N_77205,ACC_N_93180,2962.04,2026-04-03T15:29:17.735Z,Live,False
ACC_N_29878,ACC_N_30361,4828.67,2026-04-03T15:29:20.142Z,Live,True
ACC_N_40513,ACC_N_95393,4371.91,2026-04-03T15:29:22.452Z,Live,False
ACC_N_52297,ACC_N_32057,6619.98,2026-04-03T15:29:23.299Z,Live,False
ACC_N_56156,ACC_N_72157,8620.44,2026-04-03T15:29:24.447Z,Live,False
ACC_N_66934,ACC_N_89528,2330.3,2026-04-03T15:29:26.575Z,Live,False
ACC_N_30803,ACC_N_56251,3670.53,2026-04-03T15:29:27.194Z,Live,False
ACC_N_77908,ACC_N_86724,8965.22,2026-04-03T15:29:28.83Z,Live,False
ACC_N_10359,ACC_N_88152,3269.7,2026-04-03T15:29:30.664Z,Live,True
ACC_N_30229,ACC_N_50277,401.12,2026-04-03T15:29:31.471Z,Live,True
ACC_N_83712,ACC_N_57430,8659.54,2026-04-03T15:29:33.176Z,Live,False
ACC_N_84864,ACC_N_31168,881.77,2026-04-03T15:29:34.296Z,Live,False
